DIVISION_ID,ID,TYPE,ACRONYM,LABEL,MEMBER_OF_COALITION,COALITION_MEMBERS,name,alpha-2,alpha-3,country-code,iso_3166-2,region,sub-region,intermediate-region,region-code,sub-region-code,intermediate-region-code
LT,LT03,PARTY,LLRA (AWPL),Lietuvos lenkų rinkimų akcija,,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LT,LT04,PARTY,DP,Darbo partija,,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LT,LT05,PARTY,LVZS,Lietuvos Valstiečių ir Žaliųjų Sąjunga,,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LT,LT06,PARTY,TT,Partija Tvarka ir teisingumas,,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LT,LT07,PARTY,LRLS,Lietuvos Respublikos liberalų sąjūdis,,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LT,LT90,PARTY,Other parties,Other parties,,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LU,LU01,PARTY,CSV/PCS,Chrëschtlech-Sozial Vollekspartei/Parti populaire chrétien-social,,,Luxembourg,LU,LUX,442.0,ISO 3166-2:LU,Europe,Western Europe,,150.0,155.0,
LU,LU02,PARTY,LSAP/POSL,Lëtzebuerger Sozialistesch Aarbechterpartei/Parti ouvrier socialiste luxembourgeois,,,Luxembourg,LU,LUX,442.0,ISO 3166-2:LU,Europe,Western Europe,,150.0,155.0,
LU,LU03,PARTY,DP/PD,Demokratesch Partei/Parti démocratique,,,Luxembourg,LU,LUX,442.0,ISO 3166-2:LU,Europe,Western Europe,,150.0,155.0,
LU,LU04,PARTY,Déi Gréng/Les Verts,déi gréng/les verts,,,Luxembourg,LU,LUX,442.0,ISO 3166-2:LU,Europe,Western Europe,,150.0,155.0,
LU,LU90,PARTY,Other parties,Other parties,,,Luxembourg,LU,LUX,442.0,ISO 3166-2:LU,Europe,Western Europe,,150.0,155.0,
HU,HU01,COALITION,FIDESZ - KDNP,Fidesz-Magyar Polgári Szövetség - Kereszténydemokrata Néppárt,,HU02|HU03,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU02,PARTY,FIDESZ,Fidesz-Magyar Polgári Szövetség,HU01,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU03,PARTY,KDNP,Kereszténydemokrata Néppárt,HU01,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU04,PARTY,DK,Demokratikus Koalíció,,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU05,PARTY,MSZP,Magyar Szocialista Párt,,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU06,PARTY,LMP,Lehet Más a Politika,,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU07,COALITION,EGYÜTT-PM,Együtt2014 - Párbeszéd Magyarországért,,HU08,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU08,PARTY,PM,Párbeszéd Magyarországért,HU07,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU09,PARTY,JOBBIK,Jobbik Magyarországért Mozgalom,,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU90,PARTY,Other parties,Other parties,,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
MT,MT01,PARTY,PN/NP,Partit Nazzjonalista,,,Malta,MT,MLT,470.0,ISO 3166-2:MT,Europe,Southern Europe,,150.0,39.0,
MT,MT02,PARTY,PL/MLP,Partit Laburista,,,Malta,MT,MLT,470.0,ISO 3166-2:MT,Europe,Southern Europe,,150.0,39.0,
MT,MT90,PARTY,Other parties,Other parties,,,Malta,MT,MLT,470.0,ISO 3166-2:MT,Europe,Southern Europe,,150.0,39.0,
NL,NL01,PARTY,CDA,Christen-Democratisch Appèl,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL02,PARTY,PvdA,Partij van de Arbeid,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL03,COALITION,COALITION CU - SGP,ChristenUnie - Staatkundig Gereformeerde Partij,,NL04|NL05,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL04,PARTY,CU,ChristenUnie,NL03,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL05,PARTY,SGP,Staatkundig Gereformeerde Partij,NL03,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL06,PARTY,VVD,Volkspartij voor Vrijheid en Democratie,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL07,PARTY,D66,Democraten 66,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL08,PARTY,PVDD,Partij voor de Dieren,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL09,PARTY,SP,Socialistische Partij,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL10,PARTY,GL,Groenlinks,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL11,PARTY,PVV,Partij voor de Vrijheid,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL90,PARTY,Other parties,Other parties,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
AT,AT01,PARTY,ÖVP,Österreichische Volkspartei,,,Austria,AT,AUT,40.0,ISO 3166-2:AT,Europe,Western Europe,,150.0,155.0,
AT,AT02,PARTY,SPÖ,Sozialdemokratische Partei Österreichs,,,Austria,AT,AUT,40.0,ISO 3166-2:AT,Europe,Western Europe,,150.0,155.0,
AT,AT03,PARTY,NEOS,Das neue Österreich,,,Austria,AT,AUT,40.0,ISO 3166-2:AT,Europe,Western Europe,,150.0,155.0,
AT,AT04,PARTY,GRÜNE,Die Grünen - Dei Grüne Alternative,,,Austria,AT,AUT,40.0,ISO 3166-2:AT,Europe,Western Europe,,150.0,155.0,
AT,AT05,PARTY,FPÖ,Freiheitliche Partei Österreichs,,,Austria,AT,AUT,40.0,ISO 3166-2:AT,Europe,Western Europe,,150.0,155.0,
AT,AT90,PARTY,Other parties,Other parties,,,Austria,AT,AUT,40.0,ISO 3166-2:AT,Europe,Western Europe,,150.0,155.0,
PL,PL01,PARTY,PSL,Polskie Stronnictwo Ludowe,,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL02,PARTY,PO,Platforma Obywatelska,,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL03,COALITION,Coal. SLD + UP,Coalition Sojusz Lewicy Demokratycznej + Unia Pracy,,PL04|PL05,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL04,PARTY,SLD,Sojusz Lewicy Demokratycznej,PL03,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL05,PARTY,UP,Unia Pracy,PL03,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL06,COALITION,PiS,Prawo i Sprawiedliwość,,PL07|PL08|PL09,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL07,PARTY,PiS,Prawo i Sprawiedliwość,PL06,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL08,PARTY,PR,Prawica Rzeczypospolitej,PL06,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL09,PARTY,Ind,Independent,PL06,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL10,PARTY,KNP,Kongres Nowej Prawicy,,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL90,PARTY,Other parties,Other parties,,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PT,PT01,COALITION,Coal. AP (PSD+CDS-PP),Coalition Aliança Portugal (Partido Social Democrata + Centro Democrático Social/Partido Popular),,PT02|PT03,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT02,PARTY,PSD,Partido Social Democrata,PT01,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT03,PARTY,CDS-PP,Centro Democrático Social/Partido Popular,PT01,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT04,PARTY,PS,Partido Socialista,,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT05,PARTY,MPT,Partido da Terra,,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT06,PARTY,BE,Bloco de Esquerda,,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT07,COALITION,CDU (PCP + PEV),Coligação Democrática Unitária (Partido Comunista Português + Partido Ecologista os Verdes),,PT08,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT08,PARTY,PCP,Partido Comunista Português,PT07,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT90,PARTY,Other parties,Other parties,,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
RO,RO01,PARTY,PMP,Partidul Mișcarea Populară,,,Romania,RO,ROU,642.0,ISO 3166-2:RO,Europe,Eastern Europe,,150.0,151.0,
RO,RO02,PARTY,UDMR,Uniunea Democrată Maghiară din România,,,Romania,RO,ROU,642.0,ISO 3166-2:RO,Europe,Eastern Europe,,150.0,151.0,
RO,RO03,PARTY,PDL,Partidul Democrat Liberal,,,Romania,RO,ROU,642.0,ISO 3166-2:RO,Europe,Eastern Europe,,150.0,151.0,
RO,RO04,PARTY,PNL,Partidul Naţional Liberal,,,Romania,RO,ROU,642.0,ISO 3166-2:RO,Europe,Eastern Europe,,150.0,151.0,
RO,RO05,COALITION,Coal. PS+PC+UNPR,Coalition Partidul Social Democrat + Partidul Conservator + Uniunea Nationala pentru Progresul Romaniei,,RO06|RO07|RO08,Romania,RO,ROU,642.0,ISO 3166-2:RO,Europe,Eastern Europe,,150.0,151.0,
RO,RO06,PARTY,PSD,Partidul Social Democrat,RO05,,Romania,RO,ROU,642.0,ISO 3166-2:RO,Europe,Eastern Europe,,150.0,151.0,
RO,RO07,PARTY,PC,Partidul Conservator,RO05,,Romania,RO,ROU,642.0,ISO 3166-2:RO,Europe,Eastern Europe,,150.0,151.0,
RO,RO08,PARTY,UNPR,Uniunea Nationala pentru Progresul Romaniei,RO05,,Romania,RO,ROU,642.0,ISO 3166-2:RO,Europe,Eastern Europe,,150.0,151.0,
RO,RO09,PARTY,Ind. M. Diaconu,Ind. Mircea Diaconu,,,Romania,RO,ROU,642.0,ISO 3166-2:RO,Europe,Eastern Europe,,150.0,151.0,
RO,RO90,PARTY,Other parties,Other parties,,,Romania,RO,ROU,642.0,ISO 3166-2:RO,Europe,Eastern Europe,,150.0,151.0,
SI,SI01,COALITION,Coal. N.Si + SLS,Coalition Nova Slovenija + Slovenska ljudska stranka,,SI02|SI03,Slovenia,SI,SVN,705.0,ISO 3166-2:SI,Europe,Southern Europe,,150.0,39.0,
SI,SI02,PARTY,N. Si,Nova Slovenija,SI01,,Slovenia,SI,SVN,705.0,ISO 3166-2:SI,Europe,Southern Europe,,150.0,39.0,
SI,SI03,PARTY,SLS,Slovenska ljudska stranka,SI01,,Slovenia,SI,SVN,705.0,ISO 3166-2:SI,Europe,Southern Europe,,150.0,39.0,
SI,SI04,PARTY,SDS,Slovenska demokratska stranka,,,Slovenia,SI,SVN,705.0,ISO 3166-2:SI,Europe,Southern Europe,,150.0,39.0,
SI,SI05,PARTY,SD,Socialni demokrati,,,Slovenia,SI,SVN,705.0,ISO 3166-2:SI,Europe,Southern Europe,,150.0,39.0,
SI,SI06,PARTY,DeSUS,Demokratična stranka upokojencev Slovenije,,,Slovenia,SI,SVN,705.0,ISO 3166-2:SI,Europe,Southern Europe,,150.0,39.0,
SI,SI07,PARTY,Verjamem,Verjamem,,,Slovenia,SI,SVN,705.0,ISO 3166-2:SI,Europe,Southern Europe,,150.0,39.0,
SI,SI90,PARTY,Other parties,Other parties,,,Slovenia,SI,SVN,705.0,ISO 3166-2:SI,Europe,Southern Europe,,150.0,39.0,
SK,SK01,PARTY,MOST-HID,Most-Híd,,,Slovakia,SK,SVK,703.0,ISO 3166-2:SK,Europe,Eastern Europe,,150.0,151.0,
SK,SK02,PARTY,SMK - MPK,Strana mad'arskej komunity - Magyar Közösség Pártja,,,Slovakia,SK,SVK,703.0,ISO 3166-2:SK,Europe,Eastern Europe,,150.0,151.0,
SK,SK03,PARTY,SDKÚ - DS,Slovenská demokratická a kresťanská únia - Demokratická strana,,,Slovakia,SK,SVK,703.0,ISO 3166-2:SK,Europe,Eastern Europe,,150.0,151.0,
SK,SK04,PARTY,KDH,Kresťanskodemokratické hnutie,,,Slovakia,SK,SVK,703.0,ISO 3166-2:SK,Europe,Eastern Europe,,150.0,151.0,
SK,SK05,PARTY,SMER - SD,SMER - Sociálna demokracia,,,Slovakia,SK,SVK,703.0,ISO 3166-2:SK,Europe,Eastern Europe,,150.0,151.0,
SK,SK06,PARTY,NOVA,Nová väčšina - Dohoda,,,Slovakia,SK,SVK,703.0,ISO 3166-2:SK,Europe,Eastern Europe,,150.0,151.0,
SK,SK07,PARTY,OL'aNO,Obyčajní Ľudia a nezávislé osobnosti,,,Slovakia,SK,SVK,703.0,ISO 3166-2:SK,Europe,Eastern Europe,,150.0,151.0,
SK,SK08,PARTY,SAS,Sloboda a Solidarita,,,Slovakia,SK,SVK,703.0,ISO 3166-2:SK,Europe,Eastern Europe,,150.0,151.0,
SK,SK90,PARTY,Other parties,Other parties,,,Slovakia,SK,SVK,703.0,ISO 3166-2:SK,Europe,Eastern Europe,,150.0,151.0,
FI,FI01,PARTY,KOK,Kansallinen Kokoomus/Samlingspartiet,,,Finland,FI,FIN,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
FI,FI02,PARTY,SDP,Suomen Sosialidemokraattinen Puolue/Finlands Socialdemokratiska Parti,,,Finland,FI,FIN,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
FI,FI03,PARTY,PS,Perussuomalaiset/Sannfinländarna,,,Finland,FI,FIN,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
FI,FI04,PARTY,SFP (RKP),Svenska folkpartiet i Finland/Suomen ruotsalainen kansanpuolue,,,Finland,FI,FIN,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
FI,FI05,PARTY,KESK,Suomen Keskusta/Centern i Finland,,,Finland,FI,FIN,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
FI,FI06,PARTY,VAS,Vasemmistoliitto/Vänsterförbundet,,,Finland,FI,FIN,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
FI,FI07,PARTY,VIHR,Vihreä liitto/Gröna förbundet,,,Finland,FI,FIN,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
FI,FI90,PARTY,Other parties,Other parties,,,Finland,FI,FIN,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
SE,SE01,PARTY,KD,Kristdemokraterna,,,Sweden,SE,SWE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
SE,SE02,PARTY,M,Moderata Samlingspartiet,,,Sweden,SE,SWE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
SE,SE03,PARTY,FI,Feministiskt initiativ,,,Sweden,SE,SWE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
SE,SE04,PARTY,S,Arbetarepartiet–Socialdemokraterna,,,Sweden,SE,SWE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
SE,SE05,PARTY,C,Centerpartiet,,,Sweden,SE,SWE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
SE,SE06,PARTY,FP,Folkpartiet liberalerna,,,Sweden,SE,SWE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
SE,SE07,PARTY,V,Vänsterpartiet,,,Sweden,SE,SWE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
SE,SE08,PARTY,MP,Miljöpartiet de gröna,,,Sweden,SE,SWE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
SE,SE09,PARTY,SD,Sverigedemokraterna,,,Sweden,SE,SWE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
SE,SE90,PARTY,Other parties,Other parties,,,Sweden,SE,SWE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
UK,UK01,PARTY,Lab.,Labour Party,,,,,,,,,,,,,
UK,UK02,PARTY,UUP,Ulster Unionist Party,,,,,,,,,,,,,
UK,UK03,PARTY,Cons.,Conservative Party,,,,,,,,,,,,,
UK,UK04,PARTY,Ldem.,Liberal Democrats,,,,,,,,,,,,,
UK,UK05,PARTY,SF,Sinn Fein,,,,,,,,,,,,,
UK,UK06,PARTY,PL-PW,Plaid Cymru - Party of Wales,,,,,,,,,,,,,
UK,UK07,PARTY,SNP,Scottish National Party,,,,,,,,,,,,,
UK,UK08,PARTY,GP,Green Party,,,,,,,,,,,,,
UK,UK09,PARTY,UKIP,United Kingdom Independence Party,,,,,,,,,,,,,
UK,UK10,PARTY,DUP,Democratic Unionist Party,,,,,,,,,,,,,
UK,UK90,PARTY,Other parties NI,Other parties Northern Ireland,,,,,,,,,,,,,
UK,UK91,PARTY,Other parties GB,Other parties Great Britain,,,,,,,,,,,,,
NI,UK05,PARTY,SF,Sinn Fein,,,Nicaragua,NI,NIC,558.0,ISO 3166-2:NI,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0
NI,UK02,PARTY,UUP,Ulster Unionist Party,,,Nicaragua,NI,NIC,558.0,ISO 3166-2:NI,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0
NI,UK10,PARTY,DUP,Democratic Unionist Party,,,Nicaragua,NI,NIC,558.0,ISO 3166-2:NI,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0
NI,UK90,PARTY,Other parties NI,Other parties Northern Ireland,,,Nicaragua,NI,NIC,558.0,ISO 3166-2:NI,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0
GB,UK01,PARTY,Lab.,Labour Party,,,United Kingdom,GB,GBR,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
GB,UK03,PARTY,Cons.,Conservative Party,,,United Kingdom,GB,GBR,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
GB,UK04,PARTY,Ldem.,Liberal Democrats,,,United Kingdom,GB,GBR,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
GB,UK06,PARTY,PL-PW,Plaid Cymru - Party of Wales,,,United Kingdom,GB,GBR,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
GB,UK07,PARTY,SNP,Scottish National Party,,,United Kingdom,GB,GBR,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
GB,UK08,PARTY,GP,Green Party of England and Wales,,,United Kingdom,GB,GBR,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
GB,UK09,PARTY,UKIP,United Kingdom Independence Party,,,United Kingdom,GB,GBR,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
GB,UK91,PARTY,Other parties GB,Other parties Great Britain,,,United Kingdom,GB,GBR,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
