DIVISION_ID,ID,TYPE,ACRONYM,LABEL,MEMBER_OF_COALITION,COALITION_MEMBERS,name,alpha-2,alpha-3,country-code,iso_3166-2,region,sub-region,intermediate-region,region-code,sub-region-code,intermediate-region-code
FR,FR21,PARTY,UDI,Union des démocrates et indépendants,FR02,,France,FR,FRA,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
FR,FR03,PARTY,LE - EELV,Les Écologistes - Europe Ecologie Les Verts,,,France,FR,FRA,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
FR,FR04,PARTY,LR,Les Républicains,,,France,FR,FRA,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
FR,FR05,PARTY,LFI,La France Insoumise,,,France,FR,FRA,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
FR,FR06,COALITION,Réveiller l'Europe,"Coalition Réveiller l'Europe (Parti socialiste, Place publique)",,FR24|FR23,France,FR,FRA,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
FR,FR24,PARTY,PS,Parti socialiste,FR06,,France,FR,FRA,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
FR,FR23,PARTY,Place publique,Place publique,FR06,,France,FR,FRA,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
FR,FR07,PARTY,Gauche Unie,"Coalition Gauche Unie (Parti communiste français, Gauche républicaine et socialiste)",,,France,FR,FRA,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
FR,FR08,COALITION,La France fière,"Coalition La France fière (Reconquête!, Centre national des indépendants et paysans)",,FR15|FR22|FR14|FR16,France,FR,FRA,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
FR,FR15,PARTY,DVD,Divers Droite,FR08,,France,FR,FRA,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
FR,FR22,PARTY,Independent,Independent,FR08,,France,FR,FRA,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
FR,FR14,PARTY,Mouvement conservateur,Mouvement conservateur,FR08,,France,FR,FRA,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
FR,FR16,PARTY,Reconquête!,Reconquête!,FR08,,France,FR,FRA,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
FR,FR09,PARTY,AR,Alliance Rurale,,,France,FR,FRA,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
FR,FR10,PARTY,PA,Parti Animaliste,,,France,FR,FRA,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
FR,FR11,PARTY,UPR,Union Populaire Républicaine,,,France,FR,FRA,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
FR,FR12,PARTY,L'Europe ça suffit,"Coalition L'Europe ça suffit (Les Patriotes, Via, la voie du peuple)",,,France,FR,FRA,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
FR,FR13,PARTY,NPA,Nouveau Parti Anticapitaliste,,,France,FR,FRA,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
FR,FR90,PARTY,Other parties,Other parties,,,France,FR,FRA,250.0,ISO 3166-2:FR,Europe,Western Europe,,150.0,155.0,
IT,IT01,PARTY,Lega Salvini Premier,Lega Salvini Premier,,,Italy,IT,ITA,380.0,ISO 3166-2:IT,Europe,Southern Europe,,150.0,39.0,
IT,IT02,PARTY,PD,Partito Democratico,,,Italy,IT,ITA,380.0,ISO 3166-2:IT,Europe,Southern Europe,,150.0,39.0,
IT,IT03,PARTY,M5S,Movimento Cinque Stelle,,,Italy,IT,ITA,380.0,ISO 3166-2:IT,Europe,Southern Europe,,150.0,39.0,
IT,IT04,COALITION,FI – NM,"Coalition Forza italia - Noi Moderati (Forza Italia, Noi Moderati)",,IT13,Italy,IT,ITA,380.0,ISO 3166-2:IT,Europe,Southern Europe,,150.0,39.0,
IT,IT13,PARTY,FI,Forza Italia,IT04,,Italy,IT,ITA,380.0,ISO 3166-2:IT,Europe,Southern Europe,,150.0,39.0,
IT,IT05,PARTY,FdI,Fratelli d'Italia,,,Italy,IT,ITA,380.0,ISO 3166-2:IT,Europe,Southern Europe,,150.0,39.0,
IT,IT06,COALITION,Alleanza Verdi e Sinistra ,"Coalition Alleanza Verdi e Sinistra (Europa Verde, Sinistra Italiana)",,IT15|IT14|IT16,Italy,IT,ITA,380.0,ISO 3166-2:IT,Europe,Southern Europe,,150.0,39.0,
IT,IT15,PARTY,AVS,AVS,IT06,,Italy,IT,ITA,380.0,ISO 3166-2:IT,Europe,Southern Europe,,150.0,39.0,
IT,IT14,PARTY,Europa Verde,Europa Verde,IT06,,Italy,IT,ITA,380.0,ISO 3166-2:IT,Europe,Southern Europe,,150.0,39.0,
IT,IT16,PARTY,Ind.,Independent,IT06,,Italy,IT,ITA,380.0,ISO 3166-2:IT,Europe,Southern Europe,,150.0,39.0,
IT,IT07,PARTY,Azione – Siamo Europei ,"Coalition Azione – Siamo Europei (Azione, NOS , Popolari Europeisti e Riformatori, Partito Repubblicano Italiano, Movimento Repubblicani Europei,  Team K, et al)",,,Italy,IT,ITA,380.0,ISO 3166-2:IT,Europe,Southern Europe,,150.0,39.0,
IT,IT08,PARTY,SVP,Südtiroler Volkspartei (Popolare Sudtirolese),,,Italy,IT,ITA,380.0,ISO 3166-2:IT,Europe,Southern Europe,,150.0,39.0,
IT,IT09,PARTY,Democrazia sovrana popolare ,"Coalition Democrazia sovrana popolare (Partito Comunista, Ancora Italia sovrana e popolare)",,,Italy,IT,ITA,380.0,ISO 3166-2:IT,Europe,Southern Europe,,150.0,39.0,
IT,IT10,PARTY,Pace Terra Dignità ,"Coalition Pace Terra Dignità (MERA25 Italia, Movimento equità territoriale, Partito della Rifondazione Comunista, Lìberos Rispetados Uguales )",,,Italy,IT,ITA,380.0,ISO 3166-2:IT,Europe,Southern Europe,,150.0,39.0,
IT,IT11,PARTY,Stati Uniti d'Europa,"Coalition Stati Uniti d'Europa (+ Europa, Italia Viva, Liberali Democratici Europei, Partito Socialista Italiano,Radicali Italiani, L’Italia c’è)",,,Italy,IT,ITA,380.0,ISO 3166-2:IT,Europe,Southern Europe,,150.0,39.0,
IT,IT12,PARTY,Libertà ,"Coalition Libertà (Sud Chiama Nord, Movimento per l'Italexit, Sicilia Vera,  I civici in movimento – con Pirozzi, Grande Nord, Popolo Veneto, Capitano Ultimo,  et al.)",,,Italy,IT,ITA,380.0,ISO 3166-2:IT,Europe,Southern Europe,,150.0,39.0,
IT,IT90,PARTY,Other parties,Other parties,,,Italy,IT,ITA,380.0,ISO 3166-2:IT,Europe,Southern Europe,,150.0,39.0,
CY,CY01,PARTY,DISY/ΔΗΣΥ,Dimokratikós Sinagermós/Δημοκρατικός Συναγερμός,,,Cyprus,CY,CYP,196.0,ISO 3166-2:CY,Asia,Western Asia,,142.0,145.0,
CY,CY02,PARTY,AKEL/ΑΚΕΛ,Anorthotikó Kómma Ergazómenou Laoú/Ανορθωτικό Κόμμα Εργαζόμενου Λαού,,,Cyprus,CY,CYP,196.0,ISO 3166-2:CY,Asia,Western Asia,,142.0,145.0,
CY,CY03,PARTY,DIKO/ΔΗΚΟ,Dimokratikó Kómma/Δημοκρατικό Κόμμα,,,Cyprus,CY,CYP,196.0,ISO 3166-2:CY,Asia,Western Asia,,142.0,145.0,
CY,CY04,PARTY,EDEK/ΕΔΕΚ,EDEK Sosialistikó Kómma/ΕΔΕΚ Σοσιαλιστικό Κόμμα,,,Cyprus,CY,CYP,196.0,ISO 3166-2:CY,Asia,Western Asia,,142.0,145.0,
CY,CY05,PARTY,ELAM/ΕΛΑΜ,Ethnikó Laikó Métopo/Εθνικό Λαϊκό Μέτωπο,,,Cyprus,CY,CYP,196.0,ISO 3166-2:CY,Asia,Western Asia,,142.0,145.0,
CY,CY10,PARTY,Fidias/Φειδίας,Independent (Fidias Panayiotou/Φειδίας Παναγιώτου),,,Cyprus,CY,CYP,196.0,ISO 3166-2:CY,Asia,Western Asia,,142.0,145.0,
CY,CY90,PARTY,Other parties,Other parties,,,Cyprus,CY,CYP,196.0,ISO 3166-2:CY,Asia,Western Asia,,142.0,145.0,
LV,LV01,PARTY,JV ,Jaunā Vienotība ,,,Latvia,LV,LVA,428.0,ISO 3166-2:LV,Europe,Northern Europe,,150.0,154.0,
LV,LV02,PARTY,S/SDP,Sociāldemokrātiskā partija 'Saskaņa',,,Latvia,LV,LVA,428.0,ISO 3166-2:LV,Europe,Northern Europe,,150.0,154.0,
LV,LV03,COALITION,NA ,Nacionālā apvienība 'Visu Latvijai!'-'Tēvzemei un Brīvībai/LNNK',,LV15,Latvia,LV,LVA,428.0,ISO 3166-2:LV,Europe,Northern Europe,,150.0,154.0,
LV,LV15,PARTY,TB/LNNK,Tēvzemei un Brīvībai/LNNK,LV03,,Latvia,LV,LVA,428.0,ISO 3166-2:LV,Europe,Northern Europe,,150.0,154.0,
LV,LV05,PARTY,LA,Latvijas attīstībai,,,Latvia,LV,LVA,428.0,ISO 3166-2:LV,Europe,Northern Europe,,150.0,154.0,
LV,LV06,PARTY,ZZS ,"Coalition Zaļo un Zemnieku savienība (Latvijas Zemnieku savienība, Latvijas Sociāldemokrātiskā strādnieku partija, Latvijai un Ventspilij)",,,Latvia,LV,LVA,428.0,ISO 3166-2:LV,Europe,Northern Europe,,150.0,154.0,
LV,LV07,PARTY,AS ,"Coalition Apvienotais Saraksts (Latvijas Zaļā Partija, Latvijas Reģionu apvienība, Liepājas Partija)",,,Latvia,LV,LVA,428.0,ISO 3166-2:LV,Europe,Northern Europe,,150.0,154.0,
LV,LV08,PARTY,JKP,Jaunā konservatīvā partija,,,Latvia,LV,LVA,428.0,ISO 3166-2:LV,Europe,Northern Europe,,150.0,154.0,
LV,LV09,PARTY,P,Progresīvie ,,,Latvia,LV,LVA,428.0,ISO 3166-2:LV,Europe,Northern Europe,,150.0,154.0,
LV,LV10,PARTY,LPV,Latvija pirmajā vietā ,,,Latvia,LV,LVA,428.0,ISO 3166-2:LV,Europe,Northern Europe,,150.0,154.0,
LV,LV11,PARTY,ST!,Stabilitātei!,,,Latvia,LV,LVA,428.0,ISO 3166-2:LV,Europe,Northern Europe,,150.0,154.0,
LV,LV12,PARTY,SV,"Coalition Suverēnā vara (Suverēnā vara, Partija 'Vienoti Latvijai')",,,Latvia,LV,LVA,428.0,ISO 3166-2:LV,Europe,Northern Europe,,150.0,154.0,
LV,LV13,PARTY,AJ,Apvienība Jaunlatvieši,,,Latvia,LV,LVA,428.0,ISO 3166-2:LV,Europe,Northern Europe,,150.0,154.0,
LV,LV14,PARTY,CP,"Coalition Centra partija (Centra partija, Latvijas Krievu savienība)",,,Latvia,LV,LVA,428.0,ISO 3166-2:LV,Europe,Northern Europe,,150.0,154.0,
LV,LV90,PARTY,Other parties,Other parties,,,Latvia,LV,LVA,428.0,ISO 3166-2:LV,Europe,Northern Europe,,150.0,154.0,
LT,LT01,PARTY,TS-LKD,Tėvynės Sąjunga – Lietuvos Krikščionys Demokratai,,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LT,LT02,PARTY,LSDP,Lietuvos Socialdemokratų Partija,,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LT,LT03,PARTY,LVŽS,Lietuvos Valstiečių ir Žaliųjų Sąjunga,,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LT,LT04,PARTY,DP,Darbo Partija,,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LT,LT05,PARTY,LS,Liberalų Sąjūdis,,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LT,LT06,PARTY,LLRA-KŠS,Lietuvos lenkų rinkimų akcija – Krikščioniškų šeimų sąjunga,,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LT,LT07,PARTY,LP,Laisvės partija,,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LT,LT08,PARTY,LRP ,Lietuvos Regionų partija,,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LT,LT09,PARTY,DSVL,Demokratų sąjunga „Vardan Lietuvos“,,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LT,LT10,PARTY,NS,Nacionalinis susivienijimas,,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LT,LT11,PARTY,LT,Laisvė ir Teisingumas,,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LT,LT12,PARTY,LCP,"Tautos ir Teisingumo Sąjunga (centristai, tautininkai)",,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LT,LT13,PARTY,LŽP,Lietuvos žaliųjų partija ,,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LT,LT90,PARTY,Other parties,Other parties,,,Lithuania,LT,LTU,440.0,ISO 3166-2:LT,Europe,Northern Europe,,150.0,154.0,
LU,LU01,PARTY,DP/PD,Demokratesch Partei/Parti démocratique/Demokratische Partei,,,Luxembourg,LU,LUX,442.0,ISO 3166-2:LU,Europe,Western Europe,,150.0,155.0,
LU,LU02,PARTY,CSV/PCS,Chrëschtlech Sozial Vollekspartei/Parti populaire chrétien-social/Christlich Soziale Volkspartei,,,Luxembourg,LU,LUX,442.0,ISO 3166-2:LU,Europe,Western Europe,,150.0,155.0,
LU,LU03,PARTY,Déi Gréng/Les Verts,Déi Gréng/Les Verts/Die Grünen,,,Luxembourg,LU,LUX,442.0,ISO 3166-2:LU,Europe,Western Europe,,150.0,155.0,
LU,LU04,PARTY,LSAP/POSL,Lëtzebuerger Sozialistesch Aarbechterpartei/Parti ouvrier socialiste luxembourgeois/Luxemburger Sozialistische Arbeiterpartei,,,Luxembourg,LU,LUX,442.0,ISO 3166-2:LU,Europe,Western Europe,,150.0,155.0,
LU,LU05,PARTY,ADR/PADR,Alternativ Demokratesch Reformpartei/Parti réformiste d'alternative démocratique/Alternative Demokratische Reformpartei,,,Luxembourg,LU,LUX,442.0,ISO 3166-2:LU,Europe,Western Europe,,150.0,155.0,
LU,LU06,PARTY,Piraten,Piratepartei Lëtzebuerg/Piratenpartei Luxemburg/Parti pirate du Luxembourg,,,Luxembourg,LU,LUX,442.0,ISO 3166-2:LU,Europe,Western Europe,,150.0,155.0,
LU,LU07,PARTY,Déi Lénk/La Gauche,Déi Lénk/La Gauche/Die Linke,,,Luxembourg,LU,LUX,442.0,ISO 3166-2:LU,Europe,Western Europe,,150.0,155.0,
LU,LU08,PARTY,KPL/PCL,Kommunistesch Partei vu Lëtzebuerg/Parti Communiste Luxembourgeois/Kommunistische Partei Luxemburgs,,,Luxembourg,LU,LUX,442.0,ISO 3166-2:LU,Europe,Western Europe,,150.0,155.0,
LU,LU09,PARTY,Volt,Volt Lëtzebuerg/Volt Luxembourg/Volt Luxemburg,,,Luxembourg,LU,LUX,442.0,ISO 3166-2:LU,Europe,Western Europe,,150.0,155.0,
LU,LU10,PARTY,Fokus,Fokus ,,,Luxembourg,LU,LUX,442.0,ISO 3166-2:LU,Europe,Western Europe,,150.0,155.0,
LU,LU11,PARTY,DK/LC,Déi Konservativ/Les Conservateurs/Die Konservativen,,,Luxembourg,LU,LUX,442.0,ISO 3166-2:LU,Europe,Western Europe,,150.0,155.0,
LU,LU90,PARTY,Other parties,Other parties,,,Luxembourg,LU,LUX,442.0,ISO 3166-2:LU,Europe,Western Europe,,150.0,155.0,
HU,HU01,COALITION,Fidesz-KDNP,Coalition Fidesz – Magyar Polgári Szövetség - Kereszténydemokrata Néppárt,,HU12|HU13,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU12,PARTY,Fidesz-KDNP,Fidesz-KDNP,HU01,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU13,PARTY,KDNP,Kereszténydemokrata Néppárt,HU01,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU02,PARTY,Momentum,Momentum Mozgalom,,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU03,PARTY,Jobbik,Jobbik - Konzervatívok,,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU04,PARTY,Mi Hazánk,Mi Hazánk Mozgalom,,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU05,PARTY,MKKP ,Magyar Kétfarkú Kutyapárt,,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU06,PARTY,LMP - Zöldek,Magyarország Zöld Pártja,,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU07,PARTY,MMN,Mindenki Magyarországa Néppárt,,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU08,PARTY,TISZA,Tisztelet és Szabadság Pártja,,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU09,COALITION,DK-MSZP-P,"Coalition DK-MSZP-P (Demokratikus Koalíció, Magyar Szocialista Párt, Párbeszéd-Zöldek)",,HU14,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU14,PARTY,DK,Demokratikus Koalíció,HU09,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU10,PARTY,2RK,Második Reformkor,,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU11,PARTY,Memo,Megoldás Mozgalom,,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
HU,HU90,PARTY,Other parties,Other parties,,,Hungary,HU,HUN,348.0,ISO 3166-2:HU,Europe,Eastern Europe,,150.0,151.0,
MT,MT01,PARTY,PL/LP,Partit Laburista/Labour Party,,,Malta,MT,MLT,470.0,ISO 3166-2:MT,Europe,Southern Europe,,150.0,39.0,
MT,MT02,PARTY,PN/NP,Partit Nazzjonalista/Nationalist Party,,,Malta,MT,MLT,470.0,ISO 3166-2:MT,Europe,Southern Europe,,150.0,39.0,
MT,MT90,PARTY,Other parties,Other parties,,,Malta,MT,MLT,470.0,ISO 3166-2:MT,Europe,Southern Europe,,150.0,39.0,
NL,NL01,COALITION,GL - PvdA,"Coalition GL - PvdA (GroenLinks, PvdA) ",,NL16|NL15,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL16,PARTY,GL,GroenLinks,NL01,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL15,PARTY,PvdA,Partij van de Arbeid,NL01,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL02,PARTY,VVD,Volkspartij voor Vrijheid en Democratie,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL03,PARTY,CDA,Christen-Democratisch Appèl,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL04,PARTY,FvD,Forum voor Democratie,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL05,PARTY,D66,Democraten 66,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL06,PARTY,CU,ChristenUnie,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL07,PARTY,SGP,Staatkundig Gereformeerde Partij,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL08,PARTY,PvdD,Partij voor de Dieren,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL09,PARTY,PVV,Partij voor de Vrijheid,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL10,PARTY,SP,Socialistische Partij,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL11,PARTY,Volt,Volt Nederland,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL12,PARTY,JA21,Juiste Antwoord 2021,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL13,PARTY,NSC,Nieuw Sociaal Contract,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL14,PARTY,BBB,BoerBurgerBeweging,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
NL,NL90,PARTY,Other parties,Other parties,,,Netherlands,NL,NLD,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
AT,AT01,PARTY,ÖVP,Österreichische Volkspartei,,,Austria,AT,AUT,40.0,ISO 3166-2:AT,Europe,Western Europe,,150.0,155.0,
AT,AT02,PARTY,SPÖ,Sozialdemokratische Partei Österreichs,,,Austria,AT,AUT,40.0,ISO 3166-2:AT,Europe,Western Europe,,150.0,155.0,
AT,AT03,PARTY,FPÖ,Die Freiheitliche Partei Österreichs,,,Austria,AT,AUT,40.0,ISO 3166-2:AT,Europe,Western Europe,,150.0,155.0,
AT,AT04,PARTY,GRÜNE,Die Grünen – Die Grüne Alternative,,,Austria,AT,AUT,40.0,ISO 3166-2:AT,Europe,Western Europe,,150.0,155.0,
AT,AT05,PARTY,NEOS,NEOS – Das neue Europa ,,,Austria,AT,AUT,40.0,ISO 3166-2:AT,Europe,Western Europe,,150.0,155.0,
AT,AT06,PARTY,KPÖ,Kommunistische Partei Österreichs – KPÖ Plus,,,Austria,AT,AUT,40.0,ISO 3166-2:AT,Europe,Western Europe,,150.0,155.0,
AT,AT90,PARTY,Other parties,Other parties,,,Austria,AT,AUT,40.0,ISO 3166-2:AT,Europe,Western Europe,,150.0,155.0,
PL,PL01,COALITION,PiS,"Prawo i Sprawiedliwość (Prawo i Sprawiedliwość, Suwerenna Polska)",,PL11|PL10,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL11,PARTY,PiS,Prawo i Sprawiedliwość,PL01,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL10,PARTY,SP,Suwerenna Polska,PL01,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL02,COALITION,KO,"Koalicja Obywatelska (Platforma Obywatelska, Nowoczesna, Inicjatywa Polska, Partia Zieloni)",,PL08|PL07|PL09,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL08,PARTY,Ind.,Independent,PL02,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL07,PARTY,iPL,Inicjatywa Polska,PL02,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL09,PARTY,PO,Platforma Obywatelska,PL02,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL03,COALITION,Lewica,"Coalition Lewica (Nowa Lewica, Lewica Razem, Unia Pracy)",,PL16,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL16,PARTY,NL,Nowa Lewica,PL03,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL04,COALITION,Konfederacja ,"Konfederacja Wolność i Niepodległość (Konfederacja Korony Polskiej, Ruch Narodowy, Nowa Nadzieja, Polska Jest Jedna, Wolnościowcy)",,PL13|PL12,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL13,PARTY,Konfederacja,Konfederacja,PL04,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL12,PARTY,KKP,Konfederacja Korony Polskiej,PL04,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL05,COALITION,Trzecia Droga,"Coalition Trzecia Droga Polska 2050 Szymona Hołowni - Polskie Stronnictwo Ludowe (Polskie Stronnictwo Ludowe, Polska2050, Unia Europejskich Demokratów, Wolnościowcy)",,PL14|PL15,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL14,PARTY,Polska 2050,Polska 2050,PL05,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL15,PARTY,PSL,Polskie Stronnictwo Ludowe,PL05,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL06,PARTY,BS,Bezpartyjni Samorządowcy,,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL90,PARTY,Other parties,Other parties,,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PT,PT01,PARTY,PS,Partido Socialista,,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT02,COALITION,AD,"Aliança Democrática (Partido Social Democrata, Centro Democrático Social-Partido Popular, Partido Popular Monárquico)",,PT11|PT09|PT10,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT11,PARTY,CDS-PP,Centro Democrático Social-Partido Popular,PT02,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT09,PARTY,Ind.,Independent,PT02,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT10,PARTY,PSD,Partido Social Democrata,PT02,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT03,PARTY,BE,Bloco de Esquerda,,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT04,COALITION,CDU,"Coligação Democrática Unitária (Partido Comunista Português, Partido Ecologista “Os Verdes”) ",,PT12,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT12,PARTY,PCP,Partido Comunista Português,PT04,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT05,PARTY,PAN,Pessoas-Animais-Natureza,,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
