DIVISION_ID,ID,TYPE,ACRONYM,LABEL,MEMBER_OF_COALITION,COALITION_MEMBERS,name,alpha-2,alpha-3,country-code,iso_3166-2,region,sub-region,intermediate-region,region-code,sub-region-code,intermediate-region-code
PL,PL04,PARTY,SLD,Sojusz Lewicy Demokratycznej,PL03,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL05,PARTY,UP,Unia Pracy,PL03,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL06,PARTY,PiS,Prawo i Sprawiedliwość,,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PL,PL90,PARTY,Other parties,Other parties,,,Poland,PL,POL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,
PT,PT01,PARTY,PPD/PSD,Partido Social Democrata,,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT02,PARTY,CDS-PP,Centro Democrático e Social - Partido Popular,,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT03,PARTY,PS,Partido Socialista ,,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT04,PARTY,BE,Bloco de Esquerda,,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT05,COALITION,CDU (PCP-PEV),CDU - COLIGACÃO DEMOCRÁTICA UNITÁRIA - PCP - PEV,,PT06,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT06,PARTY,PCP,Partido Comunista Português,PT05,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
PT,PT90,PARTY,Other parties,Other parties,,,Portugal,PT,PRT,620.0,ISO 3166-2:PT,Europe,Southern Europe,,150.0,39.0,
RO,RO01,PARTY,PD-L,Partidul Democrat Liberal,,,Romania,RO,ROU,642.0,ISO 3166-2:RO,Europe,Eastern Europe,,150.0,151.0,
RO,RO02,PARTY,UDMR,Uniunea Democrată Maghiară din România,,,Romania,RO,ROU,642.0,ISO 3166-2:RO,Europe,Eastern Europe,,150.0,151.0,
RO,RO03,COALITION,PSD-PC,Alianţa Electorală PSD+PC,,RO04|RO05,Romania,RO,ROU,642.0,ISO 3166-2:RO,Europe,Eastern Europe,,150.0,151.0,
RO,RO04,PARTY,PSD,Partidul Social Democrat ,RO03,,Romania,RO,ROU,642.0,ISO 3166-2:RO,Europe,Eastern Europe,,150.0,151.0,
RO,RO05,PARTY,PC,Partidul Conservator,RO03,,Romania,RO,ROU,642.0,ISO 3166-2:RO,Europe,Eastern Europe,,150.0,151.0,
RO,RO06,PARTY,PNL,Partidul Național Liberal ,,,Romania,RO,ROU,642.0,ISO 3166-2:RO,Europe,Eastern Europe,,150.0,151.0,
RO,RO07,PARTY,PRM,Partidul România Mare,,,Romania,RO,ROU,642.0,ISO 3166-2:RO,Europe,Eastern Europe,,150.0,151.0,
RO,RO08,PARTY,Băsescu E.,Băsescu Elena,,,Romania,RO,ROU,642.0,ISO 3166-2:RO,Europe,Eastern Europe,,150.0,151.0,
RO,RO90,PARTY,Other parties,Other parties,,,Romania,RO,ROU,642.0,ISO 3166-2:RO,Europe,Eastern Europe,,150.0,151.0,
SI,SI01,PARTY,SDS,Slovenska Demokratska Stranka,,,Slovenia,SI,SVN,705.0,ISO 3166-2:SI,Europe,Southern Europe,,150.0,39.0,
SI,SI02,PARTY,N.Si,Nova Slovenija - Kršcanska Ljudska Stranka,,,Slovenia,SI,SVN,705.0,ISO 3166-2:SI,Europe,Southern Europe,,150.0,39.0,
SI,SI03,PARTY,SD,Socialni Demokrati,,,Slovenia,SI,SVN,705.0,ISO 3166-2:SI,Europe,Southern Europe,,150.0,39.0,
SI,SI04,PARTY,LDS,Liberalna Demokracija Slovenije,,,Slovenia,SI,SVN,705.0,ISO 3166-2:SI,Europe,Southern Europe,,150.0,39.0,
SI,SI05,PARTY,zares,ZARES,,,Slovenia,SI,SVN,705.0,ISO 3166-2:SI,Europe,Southern Europe,,150.0,39.0,
SI,SI90,PARTY,Other parties,Other parties,,,Slovenia,SI,SVN,705.0,ISO 3166-2:SI,Europe,Southern Europe,,150.0,39.0,
SK,SK01,PARTY,KDH,Krestanskodemokratické hnutie,,,Slovakia,SK,SVK,703.0,ISO 3166-2:SK,Europe,Eastern Europe,,150.0,151.0,
SK,SK02,PARTY,SDKÚ - DS,Slovenská demokratická a krest(anská únia - Demokratická strana,,,Slovakia,SK,SVK,703.0,ISO 3166-2:SK,Europe,Eastern Europe,,150.0,151.0,
SK,SK03,PARTY,SMK - MPK,Magyar Koalíció Pártja/Strana mad(arskej koalície,,,Slovakia,SK,SVK,703.0,ISO 3166-2:SK,Europe,Eastern Europe,,150.0,151.0,
SK,SK04,PARTY,SMER,Smer - sociálna demokracia,,,Slovakia,SK,SVK,703.0,ISO 3166-2:SK,Europe,Eastern Europe,,150.0,151.0,
SK,SK05,PARTY,L'S - HZDS,Ludová strana - Hnutie za demokratické Slovensko,,,Slovakia,SK,SVK,703.0,ISO 3166-2:SK,Europe,Eastern Europe,,150.0,151.0,
SK,SK06,PARTY,SNS,Slovenská národná strana,,,Slovakia,SK,SVK,703.0,ISO 3166-2:SK,Europe,Eastern Europe,,150.0,151.0,
SK,SK90,PARTY,Other parties,Other parties,,,Slovakia,SK,SVK,703.0,ISO 3166-2:SK,Europe,Eastern Europe,,150.0,151.0,
FI,FI01,PARTY,KOK,Kansallinen Kokoomus/Samlingspartiet,,,Finland,FI,FIN,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
FI,FI02,COALITION,KD-PS,VAALILIITOSSA - I VALFÖRBUND,,FI03|FI04,Finland,FI,FIN,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
FI,FI03,PARTY,KD,Suomen Kristillisdemokraatit,FI02,,Finland,FI,FIN,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
FI,FI04,PARTY,PS,Perussuomalaiset,FI02,,Finland,FI,FIN,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
FI,FI05,COALITION,SDP,Suomen Sosialidemokraattinen Puolue/Finlands Socialdemokratiska Parti,,FI06|FI07,Finland,FI,FIN,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
FI,FI06,PARTY,SDP,Suomen Sosialidemokraattinen Puolue/Finlands Socialdemokratiska Parti,FI05,,Finland,FI,FIN,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
FI,FI07,PARTY,M.Repo,Mitro Repo (ind),FI05,,Finland,FI,FIN,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
FI,FI08,PARTY,KESK,Suomen Keskusta/Centern i Finland,,,Finland,FI,FIN,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
FI,FI09,PARTY,SFP,Svenska folkpartiet i Finland,,,Finland,FI,FIN,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
FI,FI10,PARTY,VIHR,Vihreä Liitto/Gröna Förbundet,,,Finland,FI,FIN,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
FI,FI90,PARTY,Other parties,Other parties,,,Finland,FI,FIN,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
SE,SE01,PARTY,M,Moderaterna,,,Sweden,SE,SWE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
SE,SE02,PARTY,KD,Kristdemokraterna,,,Sweden,SE,SWE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
SE,SE03,PARTY,SAP,Sveriges Socialdemokratiska arbetarparti - Socialdemokraterna,,,Sweden,SE,SWE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
SE,SE04,PARTY,FP,Folkepartiet Liberalerna,,,Sweden,SE,SWE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
SE,SE05,PARTY,C,Centerpartiet,,,Sweden,SE,SWE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
SE,SE06,PARTY,MP,Miljöpartiet de Gröna,,,Sweden,SE,SWE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
SE,SE07,PARTY,PP,Piratpartiet,,,Sweden,SE,SWE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
SE,SE08,PARTY,V,Vänsterpartiet,,,Sweden,SE,SWE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
SE,SE90,PARTY,Other parties,Other parties,,,Sweden,SE,SWE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,
UK,UK01,PARTY,Lab.,Labour Party,,,,,,,,,,,,,
UK,UK02,PARTY,LD,Liberal Democrats ,,,,,,,,,,,,,
UK,UK03,PARTY,SNP,Scottish National Party,,,,,,,,,,,,,
UK,UK04,PARTY,GP,Green Party of England and Wales,,,,,,,,,,,,,
UK,UK05,PARTY,PC,Plaid Cymru,,,,,,,,,,,,,
UK,UK06,PARTY,Cons.,Conservative Party ,,,,,,,,,,,,,
UK,UK07,PARTY,UUP,Ulster Conservatives and Unionists - New Force,,,,,,,,,,,,,
UK,UK08,PARTY,SF,Sinn Fein,,,,,,,,,,,,,
UK,UK09,PARTY,UKIP,UK Independence Party,,,,,,,,,,,,,
UK,UK10,PARTY,BNP,British National Party,,,,,,,,,,,,,
UK,UK11,PARTY,DUP,Democratic Unionist Party,,,,,,,,,,,,,
UK,UK90,PARTY,Other parties NI,Other parties Northern Ireland,,,,,,,,,,,,,
UK,UK91,PARTY,Other parties GB,Other parties Great Britain,,,,,,,,,,,,,
NI,UK08,PARTY,SF,Sinn Fein,,,Nicaragua,NI,NIC,558.0,ISO 3166-2:NI,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0
NI,UK07,PARTY,UUP,Ulster Conservatives and Unionists - New Force,,,Nicaragua,NI,NIC,558.0,ISO 3166-2:NI,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0
NI,UK12,PARTY,DUP,Democratic Unionist Party,,,Nicaragua,NI,NIC,558.0,ISO 3166-2:NI,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0
NI,UK90,PARTY,Other parties NI,Other parties Northern Ireland,,,Nicaragua,NI,NIC,558.0,ISO 3166-2:NI,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0
GB,UK01,PARTY,Lab.,Labour Party,,,United Kingdom,GB,GBR,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
GB,UK02,PARTY,LD,Liberal Democrats ,,,United Kingdom,GB,GBR,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
GB,UK06,PARTY,Cons.,Conservative Party ,,,United Kingdom,GB,GBR,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
GB,UK09,PARTY,UKIP,UK Independence Party,,,United Kingdom,GB,GBR,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
GB,UK11,PARTY,BNP,British National Party,,,United Kingdom,GB,GBR,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
GB,UK03,PARTY,SNP,Scottish National Party,,,United Kingdom,GB,GBR,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
GB,UK04,PARTY,GP,Green Party of England and Wales,,,United Kingdom,GB,GBR,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
GB,UK05,PARTY,PC,Plaid Cymru,,,United Kingdom,GB,GBR,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
GB,UK91,PARTY,Other parties GB,Other parties Great Britain,,,United Kingdom,GB,GBR,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
